City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
520,Broome,US,2021-12-20 19:27:11,42.2506,-75.833,36.55,61,1,3.0
521,North Ogden,US,2021-12-20 19:27:11,41.3072,-111.9602,40.01,55,1,4.61
522,Vila Velha,BR,2021-12-20 19:26:50,-20.3297,-40.2925,73.35,84,75,10.36
523,Luwuk,ID,2021-12-20 19:27:12,-0.9516,122.7875,77.83,83,100,4.59
524,Minab,IR,2021-12-20 19:27:12,27.1467,57.0801,63.9,73,100,1.83
525,Morehead,US,2021-12-20 19:22:50,37.2711,-87.1764,45.14,63,1,0.0
526,Yaan,NG,2021-12-20 19:27:13,7.3833,8.5667,81.99,21,8,5.97
527,Gambo,CF,2021-12-20 19:27:13,4.6482,22.2633,78.15,39,8,2.33
528,Atar,MR,2021-12-20 19:27:13,20.5169,-13.0499,72.75,32,100,13.24
529,Akureyri,IS,2021-12-20 19:27:14,65.6835,-18.0878,31.93,93,0,2.3
530,Thyboron,DK,2021-12-20 19:27:15,56.6985,8.2124,31.98,54,99,4.54
531,Mocuba,MZ,2021-12-20 19:27:16,-16.8392,36.9856,72.52,95,49,3.47
532,Brigantine,US,2021-12-20 19:27:17,39.4101,-74.3646,42.03,54,1,0.0
533,Newcastle,AU,2021-12-20 19:24:48,-32.9272,151.7765,74.71,96,75,1.01
534,Ekibastuz,KZ,2021-12-20 19:27:17,51.6667,75.3667,26.64,97,91,7.78
535,Kulhudhuffushi,MV,2021-12-20 19:27:18,6.6221,73.07,81.48,74,4,10.56
536,Solwezi,ZM,2021-12-20 19:27:18,-12.1688,26.3894,64.08,95,100,4.47
537,Faya,SA,2021-12-20 19:27:18,18.3851,42.4509,59.11,89,45,4.92
538,Lagunas,PE,2021-12-20 19:23:09,-5.2269,-75.6753,85.42,73,100,4.63
539,Nalut,LY,2021-12-20 19:27:19,30.3333,10.85,50.38,43,0,3.67
540,Zhigansk,RU,2021-12-20 19:27:19,66.7697,123.3711,-52.74,100,58,1.59
541,Joaquim Gomes,BR,2021-12-20 19:27:19,-9.1373,-35.7519,86.25,49,27,14.0
542,Yanam,IN,2021-12-20 19:27:20,16.7333,82.2167,68.09,82,0,1.81
543,Torrington,US,2021-12-20 19:25:54,41.8007,-73.1212,36.48,47,12,7.0
544,Saint-Pierre,RE,2021-12-20 19:27:20,-21.3393,55.4781,78.48,78,90,10.36
545,Ozerne,UA,2021-12-20 19:27:21,50.1782,28.7338,25.79,91,100,11.77
546,Vijapur,IN,2021-12-20 19:27:21,23.5667,72.75,52.75,24,22,3.31
547,Illapel,CL,2021-12-20 19:27:21,-31.6308,-71.1653,79.11,47,1,9.31
548,Vanimo,PG,2021-12-20 19:27:22,-2.6741,141.3028,78.13,89,100,8.39
549,Craig,US,2021-12-20 19:27:22,40.5153,-107.5464,34.84,58,1,5.75
550,Toora-Khem,RU,2021-12-20 19:27:22,52.4675,96.11,11.28,97,100,1.97
551,La Ronge,CA,2021-12-20 19:27:23,55.1001,-105.2842,-1.95,71,94,3.44
552,Ust-Koksa,RU,2021-12-20 19:27:23,50.2696,85.6108,14.49,94,99,0.87
553,Katsuura,JP,2021-12-20 19:28:23,35.1333,140.3,41.11,73,1,9.08
554,Rock Springs,US,2021-12-20 19:28:24,41.5875,-109.2029,38.64,35,1,8.05
555,Ukiah,US,2021-12-20 19:28:24,39.1502,-123.2078,50.99,85,90,8.05
556,Haapiti,PF,2021-12-20 19:28:25,-17.5667,-149.8667,83.93,67,29,7.72
557,Vanavara,RU,2021-12-20 19:28:25,60.34,102.2797,-41.49,100,61,0.96
558,Iisalmi,FI,2021-12-20 19:28:25,63.5592,27.1907,5.02,92,92,8.14
559,Palaia Fokaia,GR,2021-12-20 19:28:26,37.72,23.9463,51.76,54,0,3.53
560,Olyka,UA,2021-12-20 19:28:26,50.7186,25.8125,24.93,89,100,14.29
561,River Falls,US,2021-12-20 19:28:26,44.8614,-92.6238,27.52,57,67,14.94
562,Banda Aceh,ID,2021-12-20 19:25:03,5.5577,95.3222,74.37,97,100,8.05
563,Isangel,VU,2021-12-20 19:28:27,-19.55,169.2667,82.51,89,40,0.0
564,Belvedere Marittimo,IT,2021-12-20 19:28:27,39.6179,15.8617,51.12,79,63,5.61
565,Khandyga,RU,2021-12-20 19:28:28,62.6667,135.6,-49.79,100,80,1.43
566,Gorontalo,ID,2021-12-20 19:28:28,0.5412,123.0595,76.24,92,100,3.91
567,Santa Vitoria Do Palmar,BR,2021-12-20 19:28:28,-33.5189,-53.3681,78.67,55,12,11.32
568,Konstantinovka,RU,2021-12-20 19:28:29,49.6167,127.9833,-2.36,94,100,16.2
569,Turkistan,KZ,2021-12-20 19:28:29,43.0,68.0,42.55,77,0,8.99
570,Jalingo,NG,2021-12-20 19:28:29,8.8833,11.3667,77.67,24,5,4.99
571,Twin Falls,US,2021-12-20 19:28:30,42.3505,-114.6445,46.74,27,1,13.8
572,Cloquet,US,2021-12-20 19:28:30,46.7216,-92.4594,15.19,67,90,14.97
573,Labuhan,ID,2021-12-20 19:28:31,-6.8844,112.2051,78.8,85,100,9.28
574,Diu,IN,2021-12-20 19:28:31,20.7141,70.9822,68.11,32,0,5.21
575,Raisen,IN,2021-12-20 19:28:31,23.3333,77.8,51.98,31,0,1.92
576,Ucluelet,CA,2021-12-20 19:28:32,48.9329,-125.5528,37.71,59,1,5.53
577,Husavik,IS,2021-12-20 19:28:32,66.0449,-17.3389,31.91,90,79,2.66
578,Daru,PG,2021-12-20 19:28:32,-9.0763,143.2092,78.35,83,100,4.29
579,Batagay-Alyta,RU,2021-12-20 19:28:33,67.8006,130.4114,-23.12,97,100,1.59
580,Elat,IL,2021-12-20 19:28:33,29.5581,34.9482,57.04,47,0,9.22
581,Yeppoon,AU,2021-12-20 19:28:34,-23.1333,150.7333,69.58,73,4,4.83
582,Padang,ID,2021-12-20 19:28:34,-0.9492,100.3543,76.69,84,92,3.65
583,Krasnoshchekovo,RU,2021-12-20 19:29:12,51.6708,82.7289,26.89,95,100,4.47
584,Port Hardy,CA,2021-12-20 19:29:12,50.6996,-127.4199,37.76,86,75,5.75
585,Deming,US,2021-12-20 19:29:13,32.2687,-107.7586,62.24,20,1,4.61
586,Honiara,SB,2021-12-20 19:29:13,-9.4333,159.95,78.04,87,100,1.99
587,Irtyshskiy,RU,2021-12-20 19:29:13,58.3333,68.1333,9.41,95,100,5.46
588,Prabumulih,ID,2021-12-20 19:29:14,-3.45,104.25,74.44,97,100,2.46
589,Sechura,PE,2021-12-20 19:29:14,-5.5569,-80.8222,75.15,63,61,8.23
590,Dingle,PH,2021-12-20 19:29:14,10.9995,122.6711,74.73,93,100,7.27
591,Novikovo,RU,2021-12-20 19:29:15,51.1537,37.8879,22.53,76,91,6.55
592,Manokwari,ID,2021-12-20 19:29:15,-0.8667,134.0833,78.85,82,100,8.08
593,Ratangarh,IN,2021-12-20 19:29:16,28.0833,74.6,57.29,13,0,4.9
594,Aldan,RU,2021-12-20 19:29:16,58.6031,125.3894,-32.19,95,100,5.53
595,Buchanan,LR,2021-12-20 19:29:16,5.8808,-10.0467,81.73,78,26,9.19
596,Sao Felix Do Xingu,BR,2021-12-20 19:29:17,-6.6447,-51.995,78.93,94,100,3.74
597,Hambantota,LK,2021-12-20 19:29:17,6.1241,81.1185,76.19,87,10,9.66
598,Wick,GB,2021-12-20 19:30:18,58.4333,-3.0833,41.05,75,90,0.0
599,Alexandria,EG,2021-12-20 19:26:38,31.2156,29.9553,59.31,61,81,19.64
600,Soyo,AO,2021-12-20 19:30:18,-6.1349,12.3689,78.19,88,76,7.45
601,Trat,TH,2021-12-20 19:30:18,12.5,102.5,67.96,75,46,3.4
602,Ewa Beach,US,2021-12-20 19:30:19,21.3156,-158.0072,78.75,62,1,8.99
603,Winnemucca,US,2021-12-20 19:30:19,40.973,-117.7357,30.25,64,1,3.44
604,Porto Santo,PT,2021-12-20 19:30:19,33.072,-16.3415,70.3,88,40,25.32
605,Yatou,CN,2021-12-20 19:30:20,37.15,122.3833,38.01,78,0,7.52
606,Aykhal,RU,2021-12-20 19:30:20,66.0,111.5,-17.59,99,100,7.96
607,Wanning,CN,2021-12-20 19:30:20,18.8003,110.3967,65.28,88,85,7.47
608,Sao Joao Da Barra,BR,2021-12-20 19:30:21,-21.6403,-41.0511,78.89,73,18,10.04
609,Kreminna,UA,2021-12-20 19:30:21,49.0495,38.2179,28.22,90,24,5.06
610,Svetlogorsk,BY,2021-12-20 19:30:22,52.6333,29.7333,20.53,84,100,11.97
611,Talnakh,RU,2021-12-20 19:30:22,69.4865,88.3972,-30.8,93,53,2.75
612,Nivala,FI,2021-12-20 19:30:22,63.9167,24.9667,9.18,94,21,5.75
613,Ambilobe,MG,2021-12-20 19:30:23,-13.2,49.05,77.4,87,100,3.67
614,Sept-Iles,CA,2021-12-20 19:26:02,50.2001,-66.3821,10.92,56,75,3.44
615,Dunkirk,FR,2021-12-20 19:30:23,51.05,2.3667,42.76,67,100,9.01
616,Micomeseng,GQ,2021-12-20 19:30:24,2.1462,10.6164,73.24,93,88,2.91
617,Leninsk,RU,2021-12-20 19:30:24,48.7119,45.1994,37.26,92,100,3.74
618,Grandview,US,2021-12-20 19:30:24,38.8858,-94.533,49.98,49,1,3.0
619,Zaysan,KZ,2021-12-20 19:30:25,47.4667,84.8667,30.49,88,100,3.13
620,Angoche,MZ,2021-12-20 19:30:25,-16.2325,39.9086,79.56,78,98,8.52
621,Boende,CD,2021-12-20 19:30:25,-0.2167,20.8667,74.62,89,100,1.52
622,Luganville,VU,2021-12-20 19:30:26,-15.5333,167.1667,81.19,79,6,2.98
623,Libenge,CD,2021-12-20 19:30:26,3.65,18.6333,79.47,50,45,2.19
624,Oistins,BB,2021-12-20 19:30:26,13.0667,-59.5333,84.29,61,40,21.85
625,Yegorlykskaya,RU,2021-12-20 19:30:27,46.5656,40.6562,35.78,94,100,4.65
626,Nador,MA,2021-12-20 19:30:27,35.174,-2.9287,57.45,88,0,2.3
627,Santa Rosa De Aguan,HN,2021-12-20 19:30:28,15.95,-85.7167,84.22,75,100,11.1
628,Paracuru,BR,2021-12-20 19:30:28,-3.41,-39.0306,86.02,69,47,12.59
629,Ulladulla,AU,2021-12-20 19:30:28,-35.35,150.4667,63.88,63,19,4.38
630,Tongliao,CN,2021-12-20 19:30:29,43.6125,122.2653,3.45,84,3,7.34
631,Seoul,KR,2021-12-20 19:29:36,37.5683,126.9778,45.84,100,40,2.3
632,Mezen,RU,2021-12-20 19:30:29,65.8522,44.24,0.5,94,100,7.47
633,Sarab,IR,2021-12-20 19:30:30,38.6066,44.9883,37.94,83,100,6.02
634,Doka,SD,2021-12-20 19:30:30,13.5167,35.7667,78.98,39,12,11.61
635,Nyrob,RU,2021-12-20 19:30:30,60.733,56.7202,5.29,95,100,8.7
636,Zhuzhou,CN,2021-12-20 19:30:31,27.8333,113.15,50.13,75,99,2.57
637,Henties Bay,NA,2021-12-20 19:30:31,-22.116,14.2845,64.85,82,0,6.02
638,Grindavik,IS,2021-12-20 19:30:32,63.8424,-22.4338,41.47,100,75,3.44
639,Zeya,RU,2021-12-20 19:30:03,53.75,127.2667,-17.52,68,3,6.29
640,Bardejov,SK,2021-12-20 19:31:33,49.2918,21.2727,31.32,80,98,1.99
641,Baijiantan,CN,2021-12-20 19:31:34,45.6333,85.1833,18.05,89,70,0.74
642,Huicheng,CN,2021-12-20 19:31:34,23.0385,116.2899,57.15,93,100,14.58
643,Nizwa,OM,2021-12-20 19:31:35,22.9333,57.5333,67.46,46,40,2.57
644,High Prairie,CA,2021-12-20 19:31:35,55.4334,-116.4858,-4.7,87,97,7.2
645,Deputatskiy,RU,2021-12-20 19:31:35,69.3,139.9,-19.03,91,100,5.84
646,Caravelas,BR,2021-12-20 19:31:36,-17.7125,-39.2481,77.43,87,14,2.64
647,Sana,YE,2021-12-20 19:30:01,15.3547,44.2067,56.89,33,5,1.52
648,San Rafael,AR,2021-12-20 19:30:09,-34.6177,-68.3301,93.97,27,0,3.67
649,Zapresic,HR,2021-12-20 19:31:36,45.8564,15.8078,38.79,74,23,1.05
650,Belaya Gora,RU,2021-12-20 19:31:37,68.5333,146.4167,-7.92,96,100,9.4
651,Urla,TR,2021-12-20 19:31:37,38.3229,26.764,45.43,81,15,6.78
652,Richards Bay,ZA,2021-12-20 19:31:37,-28.783,32.0377,71.24,79,96,7.85
653,Quatre Cocos,MU,2021-12-20 19:31:38,-20.2078,57.7625,77.11,79,57,7.07
654,Adamas,GR,2021-12-20 19:31:39,36.7333,24.4333,55.11,47,0,2.1
655,Pointe Michel,DM,2021-12-20 19:31:39,15.25,-61.3833,85.14,51,20,6.91
656,Comodoro Rivadavia,AR,2021-12-20 19:31:39,-45.8667,-67.5,80.46,32,0,13.8
657,Ghanzi,BW,2021-12-20 19:31:40,-21.5667,21.7833,67.77,73,91,21.05
658,Dubbo,AU,2021-12-20 19:29:28,-32.25,148.6167,59.13,77,0,5.75
659,Nicoya,CR,2021-12-20 19:31:40,10.1483,-85.452,89.15,57,48,7.09
660,Manta,EC,2021-12-20 19:31:41,-0.95,-80.7333,82.18,74,40,13.8
661,Saint-Joseph,RE,2021-12-20 19:31:41,-21.3667,55.6167,77.38,83,95,9.31
662,Glendive,US,2021-12-20 19:31:42,47.1053,-104.7125,14.95,78,1,9.22
663,Elizabeth City,US,2021-12-20 19:31:42,36.2946,-76.2511,48.22,68,1,14.97
664,Rockport,US,2021-12-20 19:31:42,28.0206,-97.0544,63.0,68,1,3.0
665,Estevan,CA,2021-12-20 19:30:04,49.1334,-102.9842,7.14,66,75,6.91
666,Callaway,US,2021-12-20 19:31:43,30.153,-85.5699,55.96,94,90,4.0
667,Verin,ES,2021-12-20 19:31:43,41.9415,-7.4381,51.57,96,100,4.36
668,Katsina,NG,2021-12-20 19:31:44,12.9894,7.6006,66.27,19,0,11.1
669,Phangnga,TH,2021-12-20 19:31:44,8.4509,98.5298,80.91,94,100,3.42
670,Maryville,US,2021-12-20 19:28:06,35.7565,-83.9705,50.99,68,75,1.01
671,Nouadhibou,MR,2021-12-20 19:31:45,20.931,-17.0347,73.38,56,100,4.61
672,Sainte-Martine,CA,2021-12-20 19:31:45,45.2501,-73.7992,26.91,71,100,11.5
673,Hualmay,PE,2021-12-20 19:31:46,-11.0964,-77.6139,72.68,70,7,10.83
674,Matay,EG,2021-12-20 19:31:46,28.419,30.7792,49.5,53,0,7.25
675,Pierre,US,2021-12-20 19:31:47,44.3683,-100.351,23.86,49,75,1.01
676,Ravar,IR,2021-12-20 19:31:47,31.2656,56.8055,59.05,45,79,3.85
677,Robertsport,LR,2021-12-20 19:31:47,6.7533,-11.3686,81.88,81,23,7.92
678,Esso,RU,2021-12-20 19:31:48,55.9333,158.7,-2.2,96,77,4.7
679,Roald,NO,2021-12-20 19:31:48,62.5833,6.1333,35.74,93,40,8.05
680,Orangeville,CA,2021-12-20 19:26:53,43.9168,-80.0997,37.02,81,100,16.15
681,Waipawa,NZ,2021-12-20 19:31:49,-41.4122,175.5153,61.45,81,96,20.22
682,Iquique,CL,2021-12-20 19:31:49,-20.2208,-70.1431,71.64,74,96,3.2
683,Luang Prabang,LA,2021-12-20 19:31:50,19.8856,102.1347,54.54,86,0,1.12
684,Palasa,IN,2021-12-20 19:31:50,18.7667,84.4167,62.46,53,0,5.06
685,Rodeo,US,2021-12-20 19:31:50,38.033,-122.2669,55.47,79,90,7.0
686,General Pico,AR,2021-12-20 19:31:51,-35.6566,-63.7568,93.24,31,18,13.11
687,Smoky Lake,CA,2021-12-20 19:31:51,54.1169,-112.4686,6.71,85,100,5.75
688,Zhezkazgan,KZ,2021-12-20 19:31:51,47.8043,67.7144,20.52,100,52,3.53
689,Ellisras,ZA,2021-12-20 19:32:52,-23.6649,27.7443,66.47,71,6,4.92
690,Petropavlovsk-Kamchatskiy,RU,2021-12-20 19:31:12,53.0452,158.6483,1.99,78,0,8.95
691,Altus,US,2021-12-20 19:32:52,34.6381,-99.334,58.51,28,1,8.05
692,Mitsamiouli,KM,2021-12-20 19:32:53,-11.3847,43.2844,81.34,74,69,4.76
693,Aswan,EG,2021-12-20 19:32:53,24.0934,32.907,53.01,36,0,11.16
694,Apac,UG,2021-12-20 19:32:53,1.9756,32.5386,71.1,67,99,1.01
695,Haines Junction,CA,2021-12-20 19:32:54,60.7522,-137.5108,-7.65,77,100,0.0
696,Constantine,DZ,2021-12-20 19:32:54,36.365,6.6147,45.81,81,0,3.44
697,Shama,CN,2021-12-20 19:32:54,33.6102,104.2852,29.34,37,0,4.9
698,Tarakan,ID,2021-12-20 19:32:55,3.3,117.6333,78.91,86,100,7.87
699,Qaqortoq,GL,2021-12-20 19:32:55,60.7167,-46.0333,50.5,74,85,9.1
700,Tokonou,GN,2021-12-20 19:32:55,9.65,-9.7833,74.53,23,6,5.19
701,Sundargarh,IN,2021-12-20 19:32:56,22.1167,84.0333,49.87,40,0,3.2
702,Stolin,BY,2021-12-20 19:32:56,51.8912,26.846,22.84,83,100,11.92
703,Genoa,IT,2021-12-20 19:32:57,44.4129,8.9573,54.82,76,75,3.0
704,San Cristobal,VE,2021-12-20 19:32:57,7.7669,-72.225,78.98,64,92,2.84
705,Lichuan,CN,2021-12-20 19:32:57,30.3,108.85,33.44,93,29,3.31
706,Marsa Matruh,EG,2021-12-20 19:32:58,31.3525,27.2453,56.93,72,54,22.37
707,Alexandroupoli,GR,2021-12-20 19:32:59,40.8475,25.8744,42.62,56,20,9.22
708,Coihaique,CL,2021-12-20 19:29:02,-45.5752,-72.0662,77.61,20,0,8.05
709,Beroroha,MG,2021-12-20 19:33:00,-21.6667,45.1667,74.52,79,36,4.21
710,Puerto Del Rosario,ES,2021-12-20 19:29:08,28.5004,-13.8627,71.35,60,40,5.75
711,Denpasar,ID,2021-12-20 19:32:57,-8.65,115.2167,78.46,94,40,3.44
712,Fukue,JP,2021-12-20 19:33:01,32.6881,128.8419,57.92,56,100,13.98
713,Teruel,ES,2021-12-20 19:33:01,40.6667,-0.6667,40.96,59,99,8.12
714,Poya,NC,2021-12-20 19:33:02,-21.35,165.15,79.48,84,23,4.29
715,Jiuquan,CN,2021-12-20 19:33:03,39.7432,98.5174,25.9,18,0,2.86
716,Matara,LK,2021-12-20 19:30:35,5.9485,80.5353,75.96,90,45,3.13
717,Begun,IN,2021-12-20 19:33:03,24.9833,75.0,55.36,23,0,4.41
718,Avera,US,2021-12-20 19:33:03,33.194,-82.5271,47.08,36,100,10.76
719,Virginia Beach,US,2021-12-20 19:30:49,36.8529,-75.978,45.0,72,40,1.01
720,Khuzhir,RU,2021-12-20 19:33:04,53.1939,107.3397,3.25,74,22,4.97
721,Maceio,BR,2021-12-20 19:33:04,-9.6658,-35.7353,87.24,66,40,18.41
722,Mananjary,MG,2021-12-20 19:33:05,-21.2167,48.3333,74.52,92,100,5.12
723,Campina Verde,BR,2021-12-20 19:33:05,-19.5356,-49.4864,80.55,69,87,5.41
724,Baghdad,IQ,2021-12-20 19:33:06,33.3406,44.4009,58.91,51,0,12.66
725,General Roca,AR,2021-12-20 19:33:06,-39.0333,-67.5833,70.2,28,1,14.09
726,Joaima,BR,2021-12-20 19:33:06,-16.6542,-41.0306,72.1,92,95,2.51
727,Praxedis Guerrero,MX,2021-12-20 19:33:07,31.3667,-106.0167,56.28,31,0,11.79
728,Pacific Grove,US,2021-12-20 19:33:07,36.6177,-121.9166,58.06,65,100,5.01
729,Catamarca,AR,2021-12-20 19:33:08,-28.4696,-65.7852,95.05,41,99,12.3
730,Posyet,RU,2021-12-20 19:33:08,42.6508,130.8046,28.96,61,1,14.45
731,The Valley,AI,2021-12-20 19:33:08,18.217,-63.0578,84.06,65,20,12.66
732,Alto Araguaia,BR,2021-12-20 19:33:09,-17.3147,-53.2153,78.64,81,100,5.97
733,Ayagoz,KZ,2021-12-20 19:33:09,47.9714,80.4392,31.75,98,100,13.82
734,Camacupa,AO,2021-12-20 19:34:10,-12.0167,17.4833,65.52,90,98,4.07
735,Hovd,MN,2021-12-20 19:34:10,48.0056,91.6419,16.0,71,10,7.87
736,Cabedelo,BR,2021-12-20 19:34:10,-6.9811,-34.8339,84.87,71,22,11.27
737,Praia,CV,2021-12-20 19:34:11,14.9215,-23.5087,74.61,74,100,9.15
738,Southbridge,US,2021-12-20 19:30:53,42.0751,-72.0334,35.37,39,10,1.99
739,Gubkinskiy,RU,2021-12-20 19:34:11,64.434,76.5026,-23.26,85,100,11.39
740,Pachino,IT,2021-12-20 19:34:12,36.7186,15.0907,50.59,79,0,10.51
741,Svetlaya,RU,2021-12-20 19:34:12,46.5389,138.3297,14.05,84,100,6.87
742,Half Moon Bay,US,2021-12-20 19:34:13,37.4636,-122.4286,56.75,76,20,1.99
743,Berkak,NO,2021-12-20 19:34:13,62.825,10.0118,30.43,91,100,4.99
744,Puerto Colombia,CO,2021-12-20 19:34:13,10.9878,-74.9547,86.09,77,100,17.6
745,Batsfjord,NO,2021-12-20 19:34:14,70.6345,29.7185,28.4,68,75,4.61
746,Moron,AR,2021-12-20 19:34:14,-34.6534,-58.6198,92.95,51,0,7.0
747,Chute-Aux-Outardes,CA,2021-12-20 19:34:15,49.1168,-68.399,16.11,79,90,5.75
748,Moree,AU,2021-12-20 19:34:15,-29.4667,149.85,77.02,50,20,10.36
749,Praia Da Vitoria,PT,2021-12-20 19:34:16,38.7333,-27.0667,59.76,88,40,18.92
750,Whyalla,AU,2021-12-20 19:34:16,-33.0333,137.5833,62.49,82,40,9.22
751,Bonthe,SL,2021-12-20 19:34:16,7.5264,-12.505,81.01,79,44,7.92
752,Hammel,DK,2021-12-20 19:34:17,56.2576,9.8632,33.15,80,66,5.86
753,Provost,CA,2021-12-20 19:34:17,52.3501,-110.2683,7.25,90,85,5.48
754,Tinskoy,RU,2021-12-20 19:34:18,56.1525,96.9161,-9.38,90,100,7.96
755,Oyama,JP,2021-12-20 19:34:18,36.3,139.8,44.53,58,0,2.68
756,Tombouctou,ML,2021-12-20 19:34:19,20.0,-3.0,74.77,17,100,8.5
757,Katherine,AU,2021-12-20 19:34:19,-14.4667,132.2667,75.52,100,90,3.44
758,Balad,IQ,2021-12-20 19:34:19,34.0164,44.1453,57.29,45,0,17.56
759,San Quintin,MX,2021-12-20 19:34:20,30.4833,-115.95,65.64,38,78,4.99
760,Malpe,IN,2021-12-20 19:34:20,13.35,74.7167,74.5,62,8,5.7
761,Alekseyevsk,RU,2021-12-20 19:34:20,57.8406,108.3492,-49.72,100,59,0.49
762,Monster,NL,2021-12-20 19:34:22,52.0258,4.175,42.94,76,75,1.01
763,Druzhba,UA,2021-12-20 19:34:22,52.0428,33.9453,20.62,68,100,11.92
764,Vuktyl,RU,2021-12-20 19:34:22,63.8567,57.3094,-4.83,78,100,8.86
765,Alberdi,AR,2021-12-20 19:32:43,-32.8899,-60.6906,91.42,40,0,12.66
766,Revelstoke,CA,2021-12-20 19:34:23,50.9832,-118.2023,19.42,68,90,2.3
767,Serta,PT,2021-12-20 19:34:23,39.8085,-8.0988,57.25,97,100,7.43
768,Alamosa,US,2021-12-20 19:34:24,37.4695,-105.87,43.36,23,1,0.0
769,Tigbao,PH,2021-12-20 19:34:24,12.5546,123.3389,78.37,88,100,8.95
770,Campbell River,CA,2021-12-20 19:34:24,50.0163,-125.2446,32.72,89,0,3.13
771,Eyl,SO,2021-12-20 19:34:25,7.9803,49.8164,76.91,78,23,18.19
772,Pitimbu,BR,2021-12-20 19:34:25,-7.4706,-34.8086,84.79,69,49,9.89
773,Gucheng,CN,2021-12-20 19:34:26,35.9115,111.3192,38.41,32,0,1.9
774,Mweka,CD,2021-12-20 19:34:26,-4.85,21.5667,71.85,84,90,0.83
775,Magdagachi,RU,2021-12-20 19:34:26,53.45,125.8,-19.08,73,1,6.69
776,Kandiaro,PK,2021-12-20 19:34:27,27.0601,68.2091,62.58,16,68,3.53
777,Sokolo,ML,2021-12-20 19:34:27,14.7328,-6.1219,78.58,12,95,9.78
778,Hailar,CN,2021-12-20 19:34:27,49.2,119.7,-14.39,89,5,5.95
779,Puerto Madero,MX,2021-12-20 19:34:28,14.7208,-92.4215,89.8,62,20,6.91
780,Neftcala,AZ,2021-12-20 19:35:28,39.3742,49.2472,53.8,75,72,5.95
